,index,Names,isMale
6797,9435,ΤΡΙΑΝΤΑΦΥΛΛΙ,0
6798,4143,ΤΡΙΑΝΤΑΦΥΛΛΙΑ,1
6799,9437,ΤΡΙΑΝΤΑΦΥΛΛΙΑΦΙΛΙΤΣ,0
6800,4144,ΤΡΙΑΝΤΑΦΥΛΛΟ,1
6801,9440,ΤΡΙΑΝΤΑΦΥΛΟΣ,0
6802,4150,ΤΡΙΑΝΤΑΦΥΛΟΣ,1
6803,4151,ΤΡΙΑΝΤΟΣ,1
6804,9441,ΤΡΙΑΝΤΦΥΛΛΙΑ,0
6805,9442,ΤΡΙΑΣ,0
6806,9444,ΤΡΙΝΓΚΕ,0
6807,9445,ΤΡΙΝΕ,0
6808,9446,ΤΡΙΣΕΥΓΕΝΗ,0
6809,4152,ΤΡΙΣΤΑΝΟΣ,1
6810,4153,ΤΡΙΤΑΝ,1
6811,4154,ΤΡΙΦΑΝ,1
6812,4155,ΤΡΙΦΩΝ,1
6813,9447,ΤΡΥΓΩΝΑ,0
6814,9448,ΤΡΥΦΩΝ,0
6815,4156,ΤΡΥΦΩΝ,1
6816,4157,ΤΡΥΦΩΝΑΣ,1
6817,4158,ΤΡΥΦΩΝΙΑ,1
6818,4159,ΤΣΑΚΟ,1
6819,9450,ΤΣΑΛΙΑ,0
6820,9451,ΤΣΑΜΙΛΙΑ,0
6821,4160,ΤΣΑΜΠΙΚΟΣ,1
6822,4162,ΤΣΑΝΙ,1
6823,9453,ΤΣΑΝΚΑ,0
6824,796,ΤΣΑΡΛΣ,1
6825,9454,ΤΣΒΕΤΑΝΚΑ,0
6826,4163,ΤΣΕΛΑΛ,1
6827,4164,ΤΣΕΛΙΚ,1
6828,4165,ΤΣΕΝΣΙ,1
6829,4166,ΤΣΕΣΚ,1
6830,4167,ΤΣΕΤΙΝ,1
6831,9455,ΤΣΙΑΛΑ,0
6832,9456,ΤΣΙΛΕΡ,0
6833,9457,ΤΣΙΝΑΡ,0
6834,9458,ΤΣΙΟΛΑ,0
6835,9459,ΤΣΙΡΑ,0
6836,4170,ΤΣΙΡΑΡΝΤΙΝ,1
6837,9460,ΤΣΙΣΑΝΑ,0
6838,9461,ΤΣΙΣΤΒΑΛΑ,0
6839,4171,ΤΣΙΤΟ,1
6840,9462,ΤΣΙΤΣΙΝΟ,0
6841,4172,ΤΣΙΦΡΗΣ,1
6842,9463,ΤΣΙΧΟΥΑ,0
6843,9464,ΤΣΟΒΙΝΑΡ,0
6844,4173,ΤΣΟΜΑ,1
6845,4174,ΤΣΡΙΙΣΤΕΝ,1
6846,4175,ΤΣΩΡΤΣΙΛ,1
6847,9465,ΤΥΦΛΟΥ,0
6848,9466,ΥΒΕΤΑ,0
6849,4176,ΥΒΟΝΑ,1
6850,9467,ΥΒΟΝΗ,0
6851,9471,ΥΓΚΕΡΤΑ,0
6852,9472,ΥΛΒΑΕΛΙΣΑΒΕΤ,0
6853,4178,ΥΛΙ,1
6854,4179,ΥΛΛΙ,1
6855,4180,ΥΛΜΙ,1
6856,9473,ΥΟΥΛΚΑ,0
6857,9474,ΥΠΑΠΑΝΤΗ,0
6858,9475,ΥΠΑΤΙΑ,0
6859,4181,ΥΠΑΤΙΟΣ,1
6860,9476,ΥΠΕΡΜΑΧΙΑ,0
6861,9477,ΥΠΕΡΜΑΧΟ,0
6862,9478,ΥΠΕΡΜΑΧΟΥ,0
6863,9479,ΥΠΠΟΛΥΤΗ,0
6864,4182,ΦΑ,1
6865,4184,ΦΑΒΙΟ,1
6866,4185,ΦΑΖΑΛ,1
6867,9480,ΦΑΖΙΛΕΤ,0
6868,4186,ΦΑΙΑΝΤ,1
6869,9481,ΦΑΙΔΟΥΛΑ,0
6870,9483,ΦΑΙΔΡΑΠΟΛΥΞΕΝΗ,0
6871,4188,ΦΑΙΔΩΝΑΣ,1
6872,4189,ΦΑΙΕΖ,1
6873,4190,ΦΑΙΖ,1
6874,9486,ΦΑΙΖΕ,0
6875,9487,ΦΑΙΗ,0
6876,4191,ΦΑΙΚ,1
6877,9488,ΦΑΙΚΑ,0
6878,4192,ΦΑΙΣΑΛ,1
6879,9489,ΦΑΚΡΙΕ,0
6880,4193,ΦΑΛΕΣ,1
6881,4194,ΦΑΜΠΙΟ,1
6882,9490,ΦΑΜΠΙΟΛΑ,0
6883,9491,ΦΑΝΕΡΩΜΕΝΗ,0
6884,4195,ΦΑΝΗ,1
6885,4196,ΦΑΝΗΣ,1
6886,4197,ΦΑΝΙ,1
6887,9493,ΦΑΝΙΓΙΑ,0
6888,9494,ΦΑΝΙΤΣΑ,0
6889,9495,ΦΑΝΟΥΔΑ,0
6890,9496,ΦΑΝΟΥΛΑ,0
6891,1930,ΦΑΝΟΥΡΙ,1
6892,4201,ΦΑΝΤΙΛ,1
6893,4202,ΦΑΡΕΤΙΝ,1
6894,4203,ΦΑΡΗ,1
6895,9498,ΦΑΡΙΓΕ,0
6896,4204,ΦΑΡΙΣΗΣ,1
6897,4205,ΦΑΡΟΥΚ,1
6898,9499,ΦΑΡΦΙΡΗ,0
6899,9500,ΦΑΡΦΟΥΡΗ,0
6900,4206,ΦΑΡΧΑΝ,1
6901,4207,ΦΑΤΖΟΝ,1
6902,4208,ΦΑΤΙΑΝ,1
6903,9504,ΦΑΤΙΜΕ,0
6904,9505,ΦΑΤΙΝΑ,0
6905,4209,ΦΑΤΙΟΝ,1
6906,9506,ΦΑΤΙΟΝΑ,0
6907,9507,ΦΑΤΜΑ,0
6908,4210,ΦΑΤΜΕ,1
6909,9508,ΦΑΤΜΕ,0
6910,4211,ΦΑΤΜΙΡ,1
6911,9509,ΦΑΤΜΙΡΑ,0
6912,4212,ΦΑΤΜΟΝΤ,1
6913,9510,ΦΑΤΜΠΑΡΔΑ,0
6914,4213,ΦΑΤΟ,1
6915,4214,ΦΑΤΟΣ,1
6916,4215,ΦΑΤΧΙ,1
6917,4216,ΦΑΧΑΝΤ,1
6918,9511,ΦΕΒΡΟΝΙΑ,0
6919,9512,ΦΕΒΡΩΝΙΑ,0
6920,4217,ΦΕΒΡΩΝΙΑ,1
6921,9513,ΦΕΓΓΙΤΣΑ,0
6922,9514,ΦΕΓΓΟΥΛΑ,0
6923,4218,ΦΕΗΜ,1
6924,9515,ΦΕΙΔΩ,0
6925,9516,ΦΕΙΖΕ,0
6926,4219,ΦΕΙΖΙ,1
6927,4220,ΦΕΙΜ,1
6928,9517,ΦΕΙΜΕ,0
6929,4221,ΦΕΙΜΗ,1
6930,4222,ΦΕΛΙΚΣ,1
6931,4223,ΦΕΛΙΞ,1
6932,4224,ΦΕΛΙΤΣΕ,1
6933,9518,ΦΕΛΙΤΣΙΑ,0
6934,9519,ΦΕΛΛΑΝΤΖΑ,0
6935,9520,ΦΕΛΛΕΖΑ,0
6936,4225,ΦΕΝΙΞ,1
6937,9522,ΦΕΝΤΕΡΙΚΗ,0
6938,4226,ΦΕΝΤΙΑ,1
6939,9523,ΦΕΝΤΟΣΙΑ,0
6940,4227,ΦΕΟΧΑΡΙ,1
6941,9524,ΦΕΡΑ,0
6942,4228,ΦΕΡΔΙΝΑΝΔΟΣ,1
6943,4229,ΦΕΡΔΙΝΑΝΤ,1
6944,4230,ΦΕΡΔΙΝΑΡΔΟΣ,1
6945,9525,ΦΕΡΕΝΙΚΗ,0
6946,4231,ΦΕΡΗΤ,1
6947,9526,ΦΕΡΙΓΙΑ,0
6948,9527,ΦΕΡΙΔΕ,0
6949,9528,ΦΕΡΙΝΤΕ,0
6950,4232,ΦΕΡΙΤ,1
6951,9529,ΦΕΡΙΤΕ,0
6952,9530,ΦΕΡΙΧΑΝ,0
6953,4233,ΦΕΡΝΤΙ,1
6954,4234,ΦΕΡΝΤΙΝΑΝΤ,1
6955,4235,ΦΕΡΝΤΙΝΑΤ,1
6956,9531,ΦΕΡΟΝΙΚΗ,0
6957,4236,ΦΕΡΟΥΚ,1
6958,9532,ΦΕΡΣΑΗ,0
6959,4237,ΦΕΣΤΙΜ,1
6960,9533,ΦΕΣΤΙΝΑ,0
6961,4238,ΦΕΤΑ,1
6962,4239,ΦΕΤΗ,1
6963,4240,ΦΕΤΙ,1
6964,9534,ΦΕΤΙΕ,0
6965,9535,ΦΕΤΙΤΖΕ,0
6966,9536,ΦΕΦΡΟΝΙΑ,0
6967,9537,ΦΕΦΡΩΝΙΑ,0
6968,4241,ΦΕΧΜΗ,1
6969,9538,ΦΙΑΛΕΤΑ,0
6970,9539,ΦΙΓΚΕΝ,0
6971,9540,ΦΙΓΚΙΡΕΤΕ,0
6972,4242,ΦΙΚΡΗ,1
6973,9541,ΦΙΚΡΙΕ,0
6974,9542,ΦΙΛΑΝΔΙΑ,0
6975,9543,ΦΙΛΑΝΘΗ,0
6976,9544,ΦΙΛΑΡΕΤΗ,0
6977,9545,ΦΙΛΕ,0
6978,9546,ΦΙΛΗ,0
6979,4244,ΦΙΛΗΜΩΝ,1
6980,4245,ΦΙΛΙΑ,1
6981,9547,ΦΙΛΙΑ,0
6982,9548,ΦΙΛΙΖ,0
6983,9549,ΦΙΛΙΝΑΙΩΑΝΝΑ,0
6984,4246,ΦΙΛΙΠ,1
6985,4247,ΦΙΛΙΠΠΑ,1
6986,4248,ΦΙΛΙΠΠΑΣ,1
6987,9550,ΦΙΛΙΠΠΙΑ,0
6988,9551,ΦΙΛΙΠΠΟ,0
6989,4250,ΦΙΛΙΠΠΟΣΙΩΣΗΦ,1
6990,4251,ΦΙΛΙΠΠΟΣΣΤΕΦΑΝΟΣ,1
6991,9552,ΦΙΛΙΤΣΑ,0
6992,9553,ΦΙΛΙΩ,0
6993,9554,ΦΙΛΛΑ,0
6994,4254,ΦΙΛΛΙΠΟΣ,1
6995,9555,ΦΙΛΛΟΡΕΤΑ,0
6996,4255,ΦΙΛΛΠΠΟΣ,1
6997,4256,ΦΙΛΟΘΕΟΣ,1
6998,4257,ΦΙΛΟΚΛΗΣ,1
6999,4258,ΦΙΛΟΚΤΗΜΩΝ,1
7000,4259,ΦΙΛΟΚΤΗΤΗΣ,1
7001,9556,ΦΙΛΟΜΕΝΑ,0
7002,4260,ΦΙΛΟΜΕΝΗ,1
7003,9557,ΦΙΛΟΜΕΝΗ,0
7004,9558,ΦΙΛΟΜΗΛΑ,0
7005,9559,ΦΙΛΟΝΙΚΗ,0
7006,4261,ΦΙΛΟΞΕΝΟΣ,1
7007,4262,ΦΙΛΟΠΟΙΜΗΝ,1
7008,9560,ΦΙΛΟΡΕΤΑ,0
7009,4263,ΦΙΛΟΣΤΡΑΤΟΣ,1
7010,9561,ΦΙΛΡΕΤΗ,0
7011,9562,ΦΙΛΩΜΕΝΗ,0
7012,4264,ΦΙΛΩΤΑΣ,1
7013,9563,ΦΙΜΑ,0
7014,4265,ΦΙΜΟΥΛΙ,1
7015,9564,ΦΙΝΤΑΝ,0
7016,9565,ΦΙΝΤΑΝΟΥΛΑ,0
7017,9566,ΦΙΟΛΕΤΑ,0
7018,9567,ΦΙΟΝΑ,0
7019,4266,ΦΙΟΝΤΟΡ,1
7020,9568,ΦΙΟΡΑΛΜΠΑ,0
7021,9569,ΦΙΟΡΑΝΤΑ,0
7022,9570,ΦΙΟΡΕΛΑ,0
7023,9571,ΦΙΟΡΙΛΝΤΑ,0
7024,4267,ΦΙΡΙΝΤΗΝ,1
7025,9572,ΦΙΡΟΥΖΑ,0
7026,9573,ΦΙΡΟΥΖΕ,0
7027,4268,ΦΙΤΙΜ,1
7028,4269,ΦΙΤΡΕΤ,1
7029,8537,ΦΙΦΗ,0
7030,9574,ΦΙΦΙΚΑ,0
7031,9575,ΦΙΩΡΑ,0
7032,784,ΦΛ,1
7033,9576,ΦΛΑΒΙΑ,0
7034,4270,ΦΛΑΙΝΤΙ,1
7035,4271,ΦΛΑΜΟΥΡ,1
7036,9577,ΦΛΟΡΑ,0
7037,4272,ΦΛΟΡΕΝΣ,1
7038,4273,ΦΛΟΡΕΝΤ,1
7039,4274,ΦΛΟΡΙ,1
7040,4275,ΦΛΟΡΙΑΝ,1
7041,9578,ΦΛΟΡΙΑΝΑ,0
7042,4276,ΦΛΟΡΙΕΝ,1
7043,4277,ΦΛΟΡΙΝ,1
7044,9579,ΦΛΟΡΙΝΑ,0
7045,4278,ΦΛΟΡΙΝΜΙΧΑΙ,1
7046,9580,ΦΛΟΡΙΝΤΑ,0
7047,9581,ΦΛΟΥΤΟΥΡ,0
7048,9582,ΦΛΟΥΤΟΥΡΑ,0
7049,9583,ΦΛΩΡΑ,0
7050,9584,ΦΛΩΡΑΧΡΥΣΑΝΘΗ,0
7051,9585,ΦΛΩΡΕΝΑ,0
7052,9586,ΦΛΩΡΕΝΤΙΑ,0
7053,9587,ΦΛΩΡΕΤΑ,0
7054,4279,ΦΛΩΡΙΑΣ,1
7055,9588,ΦΛΩΡΙΚΑ,0
7056,9589,ΦΛΩΡΙΝΑ,0
7057,9590,ΦΛΩΡΙΝΤΑ,0
7058,9591,ΦΛΩΡΙΤΣΑ,0
7059,4280,ΦΛΩΡΟΣ,1
7060,9592,ΦΟΙΒΗ,0
7061,4282,ΦΟΙΒΟΣΣΤΕΛΙΟΣ,1
7062,4285,ΦΟΜΙ,1
7063,4286,ΦΟΡΜΙΩΝ,1
7064,4287,ΦΟΤΙ,1
7065,9593,ΦΟΥΛΑ,0
7066,9594,ΦΟΥΛΑΤΡΙΑΝΤΑΦΥΛΛΙΑ,0
7067,9595,ΦΡΑΓΓΑ,0
7068,4288,ΦΡΑΓΓΗΣ,1
7069,9596,ΦΡΑΓΓΙΤΣΑ,0
7070,9597,ΦΡΑΓΓΟΥΛΑ,0
7071,4289,ΦΡΑΓΓΟΥΛΗΣ,1
7072,4290,ΦΡΑΓΚΗΣ,1
7073,9598,ΦΡΑΓΚΙΣΚΗ,0
7074,4292,ΦΡΑΓΚΙΣΚΟΣΚΩΝΣΤΑΝΤΙΝΟΣ,1
7075,9599,ΦΡΑΓΚΟΥΛΑ,0
7076,9600,ΦΡΑΓΚΩ,0
7077,4294,ΦΡΑΝΓΚΙΣΚΟΚΩΝΣΤΑΝΤΙΝΟΣ,1
7078,9601,ΦΡΑΝΕ,0
7079,4295,ΦΡΑΝΖ,1
7080,4296,ΦΡΑΝΚΟ,1
7081,9602,ΦΡΑΝΤΖΕΣΚΑ,0
7082,4297,ΦΡΑΝΤΖΕΣΚΟ,1
7083,4298,ΦΡΑΝΤΖΕΣΚΟΣ,1
7084,4299,ΦΡΑΝΤΖΗΣ,1
7085,4300,ΦΡΑΝΤΣ,1
7086,9603,ΦΡΑΝΤΣΕΣΚΑ,0
7087,4301,ΦΡΑΝΤΣΕΣΚΟ,1
7088,4302,ΦΡΑΝΤΣΕΣΚΟΣ,1
7089,4303,ΦΡΑΤΕΛΗΣ,1
7090,4304,ΦΡΑΤΖΕΣΚΟΣ,1
7091,9604,ΦΡΕΔΕΡΙΚΗ,0
7092,9605,ΦΡΕΙΔΕΡΙ,0
7093,4305,ΦΡΕΙΔΕΡΙΚΗ,1
7094,4306,ΦΡΕΙΔΕΡΙΚΟΣ,1
7095,4307,ΦΡΕΙΔΡΙΧ,1
7096,4308,ΦΡΕΝΤΙ,1
7097,4309,ΦΡΕΝΤΙΝΑΝΤ,1
7098,4310,ΦΡΙΞΟΣ,1
7099,4311,ΦΡΟΙΞΟΣ,1
7100,9607,ΦΡΟΣΙΝΑ,0
7101,9608,ΦΡΟΣΟΥΛΑ,0
7102,9609,ΦΡΟΣΥΝΗ,0
7103,9610,ΦΡΟΣΩ,0
7104,9611,ΦΡΥΝΗ,0
7105,9612,ΦΤΕΙΝΗ,0
7106,9613,ΦΥΛΑΚΤΗ,0
7107,4312,ΦΥΛΑΚΤΟΣ,1
7108,9614,ΦΥΛΑΧΤΗ,0
7109,9615,ΦΥΛΙΤΣΑ,0
7110,9616,ΦΥΝΤΑΝΗ,0
7111,4313,ΦΩΚΙΩΝ,1
7112,9617,ΦΩΣΤΗΡΑ,0
7113,4314,ΦΩΤΑΚΗ,1
7114,4315,ΦΩΤΑΚΗΣ,1
7115,9618,ΦΩΤΕΙΝ,0
7116,4316,ΦΩΤΕΙΝΗ,1
7117,9620,ΦΩΤΕΙΝΗΓΕΩΡΓΙΑ,0
7118,9621,ΦΩΤΕΙΝΗΕΛΕΝΗ,0
7119,9622,ΦΩΤΕΙΝΗΕΥΤΥΧΙΑ,0
7120,9623,ΦΩΤΕΙΝΗΠΑΝΑΓΙΩΤΑ,0
7121,9624,ΦΩΤΕΙΝΗΠΑΡΑΣΚΕΥΗ,0
7122,9635,ΦΩΤΕΙΝΩ,0
7123,4317,ΦΩΤΗΣ,1
7124,9636,ΦΩΤΙΚΑ,0
7125,4319,ΦΩΤΙΟΣΘΕΟΦΑΝΗΣ,1
7126,4326,ΦΩΤΟ,1
7127,9637,ΦΩΤΟ,0
7128,4327,ΦΩΤΟΣ,1
7129,9638,ΦΩΤΟΥΛΑ,0
7130,9639,ΦΩΤΩ,0
7131,9640,ΦΩΦΩ,0
7132,9641,ΧΑΒΑ,0
7133,9642,ΧΑΒΕΖΕ,0
7134,9643,ΧΑΓΙΑΝΗ,0
7135,9645,ΧΑΔΙΝΑ,0
7136,9644,ΧΑΔΙΝΑΝΤΙΝΑ,0
7137,9647,ΧΑΔΟΥΛΑ,0
7138,4328,ΧΑΖΗΜ,1
7139,9648,ΧΑΖΜΠΙΕ,0
7140,9649,ΧΑΙΓΚΟΥΧΗ,0
7141,9650,ΧΑΙΔΕΜΕΝΗ,0
7142,4329,ΧΑΙΔΕΥΤΟΣ,1
7143,9651,ΧΑΙΔΟΥΛΑ,0
7144,4330,ΧΑΙΔΩ,1
7145,9652,ΧΑΙΔΩ,0
7146,4331,ΧΑΙΜ,1
7147,9653,ΧΑΙΜΑΔΗ,0
7148,4332,ΧΑΙΝΡΙΧ,1
7149,4333,ΧΑΙΝΤΑΡ,1
7150,9654,ΧΑΙΡΕ,0
7151,4334,ΧΑΙΡΕΤΤΙΝ,1
7152,9655,ΧΑΙΡΙΕ,0
7153,4335,ΧΑΙΡΟΥΛΑΧ,1
7154,4336,ΧΑΙΤΧΑΙΜΔΑΜΙΑΝΟΣ,1
7155,4337,ΧΑΚΗ,1
7156,4338,ΧΑΚΙΦ,1
7157,4339,ΧΑΛΑΡΑΜΠΟΣ,1
7158,4340,ΧΑΛΕΝΤ,1
7159,4341,ΧΑΛΗΛ,1
7160,9656,ΧΑΛΗΜΕ,0
7161,4342,ΧΑΛΙΛ,1
7162,4343,ΧΑΛΙΜ,1
7163,4344,ΧΑΛΙΤ,1
7164,9657,ΧΑΜΑΙΔΗ,0
7165,4345,ΧΑΜΑΙΔΟΥΛΑ,1
7166,4346,ΧΑΜΔΗ,1
7167,9658,ΧΑΜΔΙΕ,0
7168,4347,ΧΑΜΕΝΤ,1
7169,4348,ΧΑΜΖΑ,1
7170,9659,ΧΑΜΙΔΕ,0
7171,9660,ΧΑΜΙΝΤΕ,0
7172,4353,ΧΑΜΙΤ,1
7173,4354,ΧΑΜΛΕΤ,1
7174,9661,ΧΑΜΠΕ,0
7175,4355,ΧΑΜΠΕΤ,1
7176,9662,ΧΑΜΠΙΜΠΕ,0
7177,4356,ΧΑΜΤΖΑ,1
7178,9663,ΧΑΝΕ,0
7179,9664,ΧΑΝΕΛΟΡΕ,0
7180,9665,ΧΑΝΗΦΕ,0
7181,4357,ΧΑΝΙ,1
7182,9666,ΧΑΝΙΦΕ,0
7183,9667,ΧΑΝΚΕ,0
7184,4358,ΧΑΝΣ,1
7185,4359,ΧΑΝΣΓΚΕΟΡΓΚ,1
7186,4360,ΧΑΝΤΕΡ,1
7187,9668,ΧΑΝΤΙΑ,0
7188,9669,ΧΑΝΤΣΕ,0
7189,3005,ΧΑΡ,1
7190,4361,ΧΑΡΑ,1
7191,9671,ΧΑΡΑΕΙΡΗΝΗ,0
7192,9672,ΧΑΡΑΚΙΑΝΗΠΗΝΕΛΟΠΗ,0
7193,4362,ΧΑΡΑΛΑ,1
7194,4363,ΧΑΡΑΛΑΛΑΜΠΟΣ,1
7195,4364,ΧΑΡΑΛΑΜΟΣ,1
7196,4365,ΧΑΡΑΛΑΜΠ,1
7197,4366,ΧΑΡΑΛΑΜΠΙ,1
7198,9674,ΧΑΡΑΛΑΜΠΟΣ,0
7199,4369,ΧΑΡΑΛΑΜΠΟΣΣΤΥΛΙΑΝΟΣ,1
7200,4376,ΧΑΡΑΛΑΣΜΠΟΣ,1
7201,4377,ΧΑΡΑΛΜΠΟΣ,1
7202,4378,ΧΑΡΑΜΠΟΣ,1
7203,9675,ΧΑΡΗ,0
7204,4379,ΧΑΡΗΣ,1
7205,4380,ΧΑΡΙΔΗΜΟΣ,1
7206,9676,ΧΑΡΙΕ,0
7207,4381,ΧΑΡΙΖΑΝΗΣ,1
7208,4382,ΧΑΡΙΚΛΕΙΑ,1
7209,9682,ΧΑΡΙΚΛΕΙΣ,0
7210,4383,ΧΑΡΙΚΛΕΙΤΟΣ,1
7211,4384,ΧΑΡΙΛΑΟΣ,1
7212,9683,ΧΑΡΙΛΕΝΗ,0
7213,9684,ΧΑΡΙΣ,0
7214,4385,ΧΑΡΙΣΗΣ,1
7215,4386,ΧΑΡΙΣΙ,1
7216,9685,ΧΑΡΙΣΙΑ,0
7217,9686,ΧΑΡΙΣΤΗ,0
7218,4390,ΧΑΡΙΣΤΗ,1
7219,4391,ΧΑΡΙΣΤΟΣ,1
7220,9687,ΧΑΡΙΣΤΩ,0
7221,4392,ΧΑΡΙΤΟΣ,1
7222,9691,ΧΑΡΙΤΟΥΛΑ,0
7223,4393,ΧΑΡΙΤΩ,1
7224,9692,ΧΑΡΙΤΩΜΕΝ,0
7225,9693,ΧΑΡΙΤΩΜΕΝΗ,0
7226,4394,ΧΑΡΙΤΩΝ,1
7227,4395,ΧΑΡΝΤΟΥΙΝΒΙ,1
7228,9694,ΧΑΡΟΥΛΑ,0
7229,9695,ΧΑΡΟΥΛΑΔΑΝΑΗ,0
7230,9696,ΧΑΡΟΥΤΑΙ,0
7231,4396,ΧΑΡΟΥΤΙΑΝ,1
7232,4397,ΧΑΡΟΥΤΙΟΥΝ,1
7233,4398,ΧΑΣΑΝ,1
7234,4399,ΧΑΣΑΝΧΟΣΕ,1
7235,4400,ΧΑΣΔΑΙ,1
7236,4401,ΧΑΣΕΜ,1
7237,4402,ΧΑΣΗΜ,1
7238,9697,ΧΑΣΙΒΕ,0
7239,9698,ΧΑΣΙΜΕ,0
7240,9699,ΧΑΣΙΜΠΕ,0
7241,9700,ΧΑΣΜΙΚ,0
7242,4403,ΧΑΣΜΠΙ,1
7243,9701,ΧΑΤΖΕΠ,0
7244,4404,ΧΑΤΖΗ,1
7245,4405,ΧΑΤΖΙ,1
7246,9702,ΧΑΤΙΑ,0
7247,9703,ΧΑΤΙΕ,0
7248,4406,ΧΑΤΙΤΖΕ,1
7249,9704,ΧΑΤΙΤΖΕ,0
7250,9705,ΧΑΤΜΠΙΓΙΕ,0
7251,9706,ΧΑΤΟΥΝΑ,0
7252,4407,ΧΑΤΟΥΝΑ,1
7253,4408,ΧΑΤΣΑΤΟΥΡ,1
7254,9707,ΧΑΤΣΕ,0
7255,9708,ΧΑΦΙΖΕΑΧΜΕΤΟΓΛΟΥ,0
7256,4409,ΧΒΙΤΣΑ,1
7257,4410,ΧΕΓΚΟΥΡΑΝ,1
7258,4411,ΧΕΙΡΟΥΛΑ,1
7259,4412,ΧΕΚΟΥΡΑΝ,1
7260,4413,ΧΕΚΤΟΡ,1
7261,9712,ΧΕΛΕΝΑ,0
7262,9713,ΧΕΛΕΝΣΙΟ,0
7263,9714,ΧΕΛΚΑΜΑΡΙΑ,0
7264,4414,ΧΕΛΜΗ,1
7265,9715,ΧΕΝΕ,0
7266,2713,ΧΕΝΡΙ,1
7267,4415,ΧΕΝΡΥ,1
7268,9716,ΧΕΝΤΒΙΚ,0
7269,4416,ΧΕΡΚΟ,1
7270,4417,ΧΕΡΜΑΝ,1
7271,9717,ΧΕΡΜΑΧΕΡΜΙΝΕ,0
7272,4418,ΧΕΡΜΕΣ,1
7273,4419,ΧΕΡΜΙΚ,1
7274,9718,ΧΕΡΤΑ,0
7275,4420,ΧΗΑΩΙΤ,1
7276,9719,ΧΗΜΕΥΤΗ,0
7277,4421,ΧΗΣΤΟΣ,1
7278,4422,ΧΗΥΛΙΑΝ,1
7279,4423,ΧΙΚΜΕΤ,1
7280,4424,ΧΙΛΑΛ,1
7281,4425,ΧΙΛΜΗ,1
7282,9720,ΧΙΛΜΙΕ,0
7283,1932,ΧΙΛΤΟΝ,1
7284,4426,ΧΙΝΤΖΙΟΣ,1
7285,9721,ΧΙΟΝΑ,0
7286,9722,ΧΙΟΝΑΤΗ,0
